# ell, dCl_tt, dCl_te, dCl_ee
9.600000000000000000e+01 -3.373394790895822837e+00 2.757872707828654124e-02 -9.631243951057450944e-04
9.700000000000000000e+01 -3.345990137081525706e+00 2.787514969424273806e-02 -9.638106814838250493e-04
9.800000000000000000e+01 -3.319260130681416676e+00 2.815749275649199329e-02 -9.641320378566988186e-04
9.900000000000000000e+01 -3.293178296200397259e+00 2.842641191917812810e-02 -9.640714179113134578e-04
1.000000000000000000e+02 -3.267720258707505376e+00 2.868197822427107427e-02 -9.636319669494505802e-04
1.010000000000000000e+02 -3.242862168412661728e+00 2.892411656069647508e-02 -9.628218781765869941e-04
1.020000000000000000e+02 -3.218580175526167597e+00 2.915275181738121585e-02 -9.616493447982226014e-04
1.030000000000000000e+02 -3.194850430257816676e+00 2.936780888325118619e-02 -9.601225600198570872e-04
1.040000000000000000e+02 -3.171649082817846299e+00 2.956921264723178996e-02 -9.582497170469363602e-04
1.050000000000000000e+02 -3.148952283416241116e+00 2.975688799824966271e-02 -9.560390090849525159e-04
1.060000000000000000e+02 -3.126736182263080366e+00 2.993075982523119016e-02 -9.534986293393821460e-04
1.070000000000000000e+02 -3.104976929568379784e+00 3.009075301710227232e-02 -9.506367710157252607e-04
1.080000000000000000e+02 -3.083650675542155106e+00 3.023679246278805285e-02 -9.474616273194584517e-04
1.090000000000000000e+02 -3.062733570394580607e+00 3.036880305121665569e-02 -9.439813914560662251e-04
1.100000000000000000e+02 -3.042203650288621830e+00 3.048675079617840789e-02 -9.402036766138787728e-04
1.110000000000000000e+02 -3.022046495199009364e+00 3.059076621092727752e-02 -9.361337759127882473e-04
1.120000000000000000e+02 -3.002249571053423161e+00 3.068102093358389404e-02 -9.317764024554472686e-04
1.130000000000000000e+02 -2.982800343779671071e+00 3.075768660226691278e-02 -9.271362693445784958e-04
1.140000000000000000e+02 -2.963686279305433047e+00 3.082093485509596748e-02 -9.222180896829506669e-04
1.150000000000000000e+02 -2.944894843558421016e+00 3.087093733019119490e-02 -9.170265765732244249e-04
1.160000000000000000e+02 -2.926413502466315375e+00 3.090786566567174307e-02 -9.115664431181144060e-04
1.170000000000000000e+02 -2.908229721956954617e+00 3.093189149965724569e-02 -9.058424024203275485e-04
1.180000000000000000e+02 -2.890330967957893016e+00 3.094318647026759322e-02 -8.998591675825864033e-04
