# ell, dCl_tt, dCl_te, dCl_ee
4.400000000000000000e+01 -8.178117931623470227e+00 2.482417247471895710e-02 3.363859780754028671e-04
4.500000000000000000e+01 -8.496219767752625884e+00 2.074444355059171241e-02 3.555008901166926689e-04
4.600000000000000000e+01 -8.777200414569515274e+00 1.727403285984446812e-02 3.756291176132904629e-04
4.700000000000000000e+01 -8.872036093362670073e+00 1.544445300185266941e-02 3.968560555134548456e-04
4.800000000000000000e+01 -8.676120596342277835e+00 1.595089740497653702e-02 4.189525937884782899e-04
4.900000000000000000e+01 -8.262517999389881851e+00 1.814328281354729913e-02 4.404316025009376214e-04
5.000000000000000000e+01 -7.748709949308033806e+00 2.103520680088498754e-02 4.594914467371403587e-04
5.100000000000000000e+01 -7.252178092894848938e+00 2.364026694031102702e-02 4.743304915823873930e-04
5.200000000000000000e+01 -6.890404076953515755e+00 2.497206080514653703e-02 4.831471021228315272e-04
5.300000000000000000e+01 -6.751216758185130118e+00 2.432342689635294888e-02 4.847721099767266320e-04
5.400000000000000000e+01 -6.803833832886851951e+00 2.210416742545228894e-02 4.805662128929773149e-04
5.500000000000000000e+01 -6.987820207258822691e+00 1.900332553160658314e-02 4.725225751532861223e-04
5.600000000000000000e+01 -7.242740787503088029e+00 1.570994435397773947e-02 4.626343610392009932e-04
5.700000000000000000e+01 -7.508160479819789401e+00 1.291306703172893922e-02 4.528947348321147714e-04
5.800000000000000000e+01 -7.723644190405895671e+00 1.130173670402258128e-02 4.452968608138075778e-04
5.900000000000000000e+01 -7.842461932427673865e+00 1.136910156164206917e-02 4.414112463153111983e-04
6.000000000000000000e+01 -7.872704146908279910e+00 1.282473000186470577e-02 4.411177708661357202e-04
6.100000000000000000e+01 -7.836166381838260975e+00 1.518229547359127227e-02 4.438736570447329765e-04
6.200000000000000000e+01 -7.754644185203726892e+00 1.795547142571944990e-02 4.491361274304842325e-04
6.300000000000000000e+01 -7.649933104995858990e+00 2.065793130714506029e-02 4.563624046018413213e-04
6.400000000000000000e+01 -7.543828689202035420e+00 2.280334856677446176e-02 4.650097111380306300e-04
6.500000000000000000e+01 -7.453709031982137745e+00 2.401958073458331303e-02 4.745591647188963946e-04
6.600000000000000000e+01 -7.379282412183536088e+00 2.439122166488272639e-02 4.845874634286131662e-04
6.700000000000000000e+01 -7.315839654822932303e+00 2.411704929306426187e-02 4.946952004524381424e-04
6.800000000000000000e+01 -7.258671584918298336e+00 2.339584155450957423e-02 5.044829689757831821e-04
6.900000000000000000e+01 -7.203069027486971976e+00 2.242637638461890057e-02 5.135513621838281792e-04
7.000000000000000000e+01 -7.144322807547557552e+00 2.140743171877761489e-02 5.215009732621398711e-04
