# ell, dCl_tt, dCl_te, dCl_ee
5.500000000000000000e+01 2.232160634388691278e+01 -1.572132425981063175e-01 -2.384695691154230246e-04
5.600000000000000000e+01 2.190710859069966432e+01 -1.274180869785578318e-01 -7.773502192095181618e-05
5.700000000000000000e+01 2.148050287088310029e+01 -9.365663258258973001e-02 4.028613144360475296e-05
5.800000000000000000e+01 2.110324512203831659e+01 -6.288050332176921275e-02 1.070841872195370942e-04
5.900000000000000000e+01 2.082302657300694193e+01 -4.062348803192047941e-02 1.177697881642007782e-04
6.000000000000000000e+01 2.063247961729963720e+01 -2.674803524544029643e-02 8.193496312089605660e-05
6.100000000000000000e+01 2.051047193967647786e+01 -1.969875841893904689e-02 1.279208743923052061e-05
6.200000000000000000e+01 2.043587122488865759e+01 -1.792027100898374581e-02 -7.644646351926201455e-05
6.300000000000000000e+01 2.038754515766072473e+01 -1.985718647217610267e-02 -1.725683144006371489e-04
6.400000000000000000e+01 2.034436142271722758e+01 -2.395411826510915332e-02 -2.623610898444452694e-04
6.500000000000000000e+01 2.028959577418554261e+01 -2.887723110040624208e-02 -3.351192206309423771e-04
6.600000000000000000e+01 2.022415624355566877e+01 -3.417889471481194708e-02 -3.901643620815228863e-04
6.700000000000000000e+01 2.015335893172043313e+01 -3.963303010107513402e-02 -4.293249756593710276e-04
6.800000000000000000e+01 2.008251993955489922e+01 -4.501355825204875205e-02 -4.544295228189974140e-04
6.900000000000000000e+01 2.001695536793413055e+01 -5.009440016048166688e-02 -4.673064650235862760e-04
7.000000000000000000e+01 1.996198131772430884e+01 -5.464947681914009148e-02 -4.697842637276482269e-04
7.100000000000000000e+01 1.992291388980937938e+01 -5.845270922087697496e-02 -4.636913803943674972e-04
7.200000000000000000e+01 1.990316366515365587e+01 -6.134273604376655475e-02 -4.506112352112463804e-04
7.300000000000000000e+01 1.989851914512286157e+01 -6.341706670721924954e-02 -4.311470832945012849e-04
7.400000000000000000e+01 1.990286331115420637e+01 -6.483792831607493312e-02 -4.056571384879192887e-04
7.500000000000000000e+01 1.991007914470266371e+01 -6.576754797503470140e-02 -3.744996146417926830e-04
7.600000000000000000e+01 1.991404962719656169e+01 -6.636815278897312265e-02 -3.380327255934033326e-04
7.700000000000000000e+01 1.990865774008199196e+01 -6.680196986252190383e-02 -2.966146851952119329e-04
7.800000000000000000e+01 1.988778646479616441e+01 -6.723122630055561322e-02 -2.506037072931739662e-04
7.900000000000000000e+01 1.984531878281181605e+01 -6.781814920787943013e-02 -2.003580057267397019e-04
8.000000000000000000e+01 1.977698320444254421e+01 -6.869279296186497907e-02 -1.462495272932726187e-04
8.100000000000000000e+01 1.968589035551637778e+01 -6.985652103129458279e-02 -8.870515057083153132e-05
8.200000000000000000e+01 1.957699639076437848e+01 -7.127852415727414792e-02 -2.816548707804122920e-05
8.300000000000000000e+01 1.945525746489540353e+01 -7.292799308115244239e-02 3.492885165346307219e-05
8.400000000000000000e+01 1.932562973262719197e+01 -7.477411854441701200e-02 1.001372541018039769e-04
8.500000000000000000e+01 1.919306934867748282e+01 -7.678609128810437445e-02 1.670191087396830781e-04
8.600000000000000000e+01 1.906253246776401511e+01 -7.893310205366738108e-02 2.351338040495597886e-04
8.700000000000000000e+01 1.893897524460452786e+01 -8.118434158242010534e-02 3.040407285008830951e-04
8.800000000000000000e+01 1.882735383391676010e+01 -8.350900061560723175e-02 3.732992705674387929e-04
8.900000000000000000e+01 1.873142616986900322e+01 -8.587998558032272634e-02 4.425590049831652772e-04
9.000000000000000000e+01 1.865015730442731723e+01 -8.828506564625970832e-02 5.118302515106851192e-04
9.100000000000000000e+01 1.858131406902163718e+01 -9.071572566878710608e-02 5.812135161575946590e-04
9.200000000000000000e+01 1.852266329506857545e+01 -9.316345050341262590e-02 6.508093049488374721e-04
9.300000000000000000e+01 1.847197181397586263e+01 -9.561972500557458510e-02 7.207181238941783030e-04
9.400000000000000000e+01 1.842700645719119734e+01 -9.807603403057252311e-02 7.910404790066345032e-04
9.500000000000000000e+01 1.838553405610454661e+01 -1.005238624339835352e-01 8.618768763046444348e-04
9.600000000000000000e+01 1.834532144216804994e+01 -1.029546950712806330e-01 9.333278218033938534e-04
9.700000000000000000e+01 1.830413544678943794e+01 -1.053600167975551893e-01 1.005493821520236919e-03
9.800000000000000000e+01 1.825974290139420475e+01 -1.077313124686271606e-01 1.078475381461685770e-03
9.900000000000000000e+01 1.821039318113726324e+01 -1.100627706274864837e-01 1.152343323725926391e-03
1.000000000000000000e+02 1.815626583622442780e+01 -1.123593945686132689e-01 1.227049734691103983e-03
1.010000000000000000e+02 1.809802296054652260e+01 -1.146288912741433297e-01 1.302517016809690356e-03
1.020000000000000000e+02 1.803632664806098518e+01 -1.168789677262818683e-01 1.378667572537409930e-03
1.030000000000000000e+02 1.797183899267640328e+01 -1.191173309070953090e-01 1.455423804332155527e-03
1.040000000000000000e+02 1.790522208832356910e+01 -1.213516877988582432e-01 1.532708114645314756e-03
1.050000000000000000e+02 1.783713802891551126e+01 -1.235897453836370952e-01 1.610442905931527835e-03
1.060000000000000000e+02 1.776824890840522642e+01 -1.258392106436023727e-01 1.688550580644350776e-03
1.070000000000000000e+02 1.769921682069686142e+01 -1.281077905610286671e-01 1.766953541240592201e-03
1.080000000000000000e+02 1.763070385971676757e+01 -1.304031921180517917e-01 1.845574190175976528e-03
1.090000000000000000e+02 1.756337211940017795e+01 -1.327331222968422542e-01 1.924334929901891367e-03
1.100000000000000000e+02 1.749773614426075596e+01 -1.351031276642516987e-01 2.003155851931824952e-03
1.110000000000000000e+02 1.743372028117029515e+01 -1.375101131265502041e-01 2.081947803996226157e-03
1.120000000000000000e+02 1.737110132760122383e+01 -1.399488231747583744e-01 2.160619322880055065e-03
1.130000000000000000e+02 1.730965608101708852e+01 -1.424140022995151744e-01 2.239078945380197985e-03
1.140000000000000000e+02 1.724916133888143577e+01 -1.449003949919799861e-01 2.317235208276193989e-03
1.150000000000000000e+02 1.718939389865337120e+01 -1.474027457430693300e-01 2.394996648363845182e-03
1.160000000000000000e+02 1.713013055782308669e+01 -1.499157990437344212e-01 2.472271802427027446e-03
1.170000000000000000e+02 1.707114811382748343e+01 -1.524342993848223915e-01 2.548969207257206077e-03
1.180000000000000000e+02 1.701222336415231240e+01 -1.549529912572497614e-01 2.624997399641509563e-03
1.190000000000000000e+02 1.695313310624779746e+01 -1.574666191521759129e-01 2.700264916369234797e-03
1.200000000000000000e+02 1.689365413759968959e+01 -1.599699275603438942e-01 2.774680294228594468e-03
1.210000000000000000e+02 1.683356325564933087e+01 -1.624576609727049203e-01 2.848152070004548661e-03
1.220000000000000000e+02 1.677263725788691318e+01 -1.649245638803142899e-01 2.920588780489646874e-03
1.230000000000000000e+02 1.671071677553648271e+01 -1.673664149885387142e-01 2.991901609587484592e-03
1.240000000000000000e+02 1.664789777494402045e+01 -1.697831298611354733e-01 3.062012329671862099e-03
1.250000000000000000e+02 1.658434005623821150e+01 -1.721756582763467325e-01 3.130845360230878269e-03
1.260000000000000000e+02 1.652020341952109561e+01 -1.745449500124146569e-01 3.198325120748295169e-03
1.270000000000000000e+02 1.645564766491247610e+01 -1.768919548475814119e-01 3.264376030718716890e-03
1.280000000000000000e+02 1.639083259253659719e+01 -1.792176225600891626e-01 3.328922509626989698e-03
1.290000000000000000e+02 1.632591800250438041e+01 -1.815229029282494633e-01 3.391888976963380875e-03
1.300000000000000000e+02 1.626106369493118819e+01 -1.838087457302697847e-01 3.453199852215989296e-03
1.310000000000000000e+02 1.619642946995014654e+01 -1.860761007443922921e-01 3.512779554873998039e-03
1.320000000000000000e+02 1.613217512765441342e+01 -1.883259177489285396e-01 3.570552504424421777e-03
1.330000000000000000e+02 1.606846046817267393e+01 -1.905591465220513037e-01 3.626443120354275185e-03
1.340000000000000000e+02 1.600544529162029050e+01 -1.927767368420374439e-01 3.680375822159246552e-03
1.350000000000000000e+02 1.594328939811706647e+01 -1.949796384871985144e-01 3.732275029320929541e-03
1.360000000000000000e+02 1.588215258778280514e+01 -1.971688012357419861e-01 3.782065161328507230e-03
1.370000000000000000e+02 1.582215172650780488e+01 -1.993447041215637427e-01 3.829670774265457600e-03
1.380000000000000000e+02 1.576323194334428024e+01 -2.015059432010357643e-01 3.875016970569669997e-03
1.390000000000000000e+02 1.570529543308385456e+01 -2.036506437862878327e-01 3.918028989276581275e-03
1.400000000000000000e+02 1.564824439057144190e+01 -2.057769311894497299e-01 3.958632069421628291e-03
1.410000000000000000e+02 1.559198101061642916e+01 -2.078829307226512380e-01 3.996751450034826889e-03
1.420000000000000000e+02 1.553640748803708505e+01 -2.099667676977098885e-01 4.032312370153782327e-03
1.430000000000000000e+02 1.548142601765167825e+01 -2.120265674270677136e-01 4.065240068809594653e-03
1.440000000000000000e+02 1.542693879427847747e+01 -2.140604552225075508e-01 4.095459785032279712e-03
1.450000000000000000e+02 1.537284801274019230e+01 -2.160665563963673486e-01 4.122896757863779571e-03
1.460000000000000000e+02 1.531905586785509144e+01 -2.180429962604993332e-01 4.147476226331941671e-03
1.470000000000000000e+02 1.526546455442368000e+01 -2.199879001272067591e-01 4.169123429473287068e-03
